2023-05-22 15:05:444 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:67 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:400 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:508 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:733 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:850 INFO  ViewSystemUsersPage :70 - Click on [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: (//i[@class='oxd-icon bi-check oxd-checkbox-input-icon'])[2]]
2023-05-23 12:05:953 INFO  ViewSystemUsersPage :82 - Click on [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: //button[normalize-space()='Delete Selected']]
2023-05-23 12:05:32 INFO  ViewSystemUsersPage :64 - Click on [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: //button[normalize-space()='Yes, Delete']]
2023-05-23 12:05:244 INFO  ViewSystemUsersPage :136 - Get text [[ChromeDriver: chrome on WINDOWS (0fc6b79630b2f5b97fa5134614d7fd07)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:638 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:555 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //input[@name='username']]
2023-05-23 12:05:681 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //input[@name='password']]
2023-05-23 12:05:690 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:408 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:744 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:130 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:267 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:371 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:603 INFO  AddUserPage :127 - Get text : [[ChromeDriver: chrome on WINDOWS (a7d9e340a412ddd61f53d9aca7b27ab7)] -> xpath: //span[normalize-space()='No Records Found']]
2023-05-23 12:05:207 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:923 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (87b92af16ebcb8d87d42dd6cd9aa70a1)] -> xpath: //input[@name='username']]
2023-05-23 12:05:117 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (87b92af16ebcb8d87d42dd6cd9aa70a1)] -> xpath: //input[@name='password']]
2023-05-23 12:05:198 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (87b92af16ebcb8d87d42dd6cd9aa70a1)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:316 INFO  DashboardPage :41 - Get text [[ChromeDriver: chrome on WINDOWS (87b92af16ebcb8d87d42dd6cd9aa70a1)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-05-23 12:05:852 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:326 INFO  LoginPage :34 - Logo is displayed [[ChromeDriver: chrome on WINDOWS (a21a6ce3cd8ab13e433fae504cae9781)] -> xpath: //div[@class='orangehrm-login-logo']//img[@alt='orangehrm-logo']]
2023-05-23 12:05:859 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:423 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (2d02c92441c6b911a6d6faf8e9ea05c9)] -> xpath: //input[@name='username']]
2023-05-23 12:05:592 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (2d02c92441c6b911a6d6faf8e9ea05c9)] -> xpath: //input[@name='password']]
2023-05-23 12:05:529 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (2d02c92441c6b911a6d6faf8e9ea05c9)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:927 INFO  DashboardPage :36 - Click on [[ChromeDriver: chrome on WINDOWS (2d02c92441c6b911a6d6faf8e9ea05c9)] -> xpath: //img[@class='oxd-userdropdown-img']]
2023-05-23 12:05:859 INFO  DashboardPage :30 - Mouse hover on [[ChromeDriver: chrome on WINDOWS (2d02c92441c6b911a6d6faf8e9ea05c9)] -> xpath: (//a[@class='oxd-userdropdown-link'])[4]]
2023-05-23 12:05:924 INFO  LoginPage :38 - Get text Proxy element for: DefaultElementLocator 'By.xpath: //h5[@class='oxd-text oxd-text--h5 orangehrm-login-title']'
2023-05-23 12:05:871 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:767 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (ef120e16b44012bd73fb8fe9cf785c97)] -> xpath: //input[@name='username']]
2023-05-23 12:05:881 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (ef120e16b44012bd73fb8fe9cf785c97)] -> xpath: //input[@name='password']]
2023-05-23 12:05:923 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (ef120e16b44012bd73fb8fe9cf785c97)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:911 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:533 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (5a20bc8849c7330ac05043368c86afdd)] -> xpath: //input[@name='username']]
2023-05-23 12:05:736 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (5a20bc8849c7330ac05043368c86afdd)] -> xpath: //input[@name='password']]
2023-05-23 12:05:821 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (5a20bc8849c7330ac05043368c86afdd)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:933 INFO  DashboardPage :41 - Get text [[ChromeDriver: chrome on WINDOWS (5a20bc8849c7330ac05043368c86afdd)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-05-23 12:05:485 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:984 INFO  LoginPage :34 - Logo is displayed [[ChromeDriver: chrome on WINDOWS (f2e2eb6c0796dc2fa6862773e675413d)] -> xpath: //div[@class='orangehrm-login-logo']//img[@alt='orangehrm-logo']]
2023-05-23 12:05:587 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:120 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (493d785d1c0d47599eb80b39a9952d24)] -> xpath: //input[@name='username']]
2023-05-23 12:05:297 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (493d785d1c0d47599eb80b39a9952d24)] -> xpath: //input[@name='password']]
2023-05-23 12:05:215 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (493d785d1c0d47599eb80b39a9952d24)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:538 INFO  DashboardPage :36 - Click on [[ChromeDriver: chrome on WINDOWS (493d785d1c0d47599eb80b39a9952d24)] -> xpath: //img[@class='oxd-userdropdown-img']]
2023-05-23 12:05:825 INFO  DashboardPage :30 - Mouse hover on [[ChromeDriver: chrome on WINDOWS (493d785d1c0d47599eb80b39a9952d24)] -> xpath: (//a[@class='oxd-userdropdown-link'])[4]]
2023-05-23 12:05:902 INFO  LoginPage :38 - Get text Proxy element for: DefaultElementLocator 'By.xpath: //h5[@class='oxd-text oxd-text--h5 orangehrm-login-title']'
2023-05-23 12:05:967 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:852 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //input[@name='username']]
2023-05-23 12:05:963 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //input[@name='password']]
2023-05-23 12:05:33 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:203 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:689 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:173 INFO  AddUserPage :71 - Click add user : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //button[normalize-space()='Add']]
2023-05-23 12:05:718 INFO  ViewSystemUsersPage :125 - Get text [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //h6[normalize-space()='Add User']]
2023-05-23 12:05:948 INFO  AddUserPage :118 - Set role : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //span[contains(text(),'Admin')]]
2023-05-23 12:05:240 INFO  AddUserPage :111 - Send text : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //input[@placeholder='Type for hints...']]
2023-05-23 12:05:438 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:119 INFO  AddUserPage :65 - Enter user name : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:756 INFO  AddUserPage :95 - Send text : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: (//input[@type='password'])[1]]
2023-05-23 12:05:898 INFO  AddUserPage :89 - Send text : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: (//input[@type='password'])[2]]
2023-05-23 12:05:976 INFO  AddUserPage :77 - Click on save : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-05-23 12:05:353 INFO  AddUserPage :122 - Get text : [[ChromeDriver: chrome on WINDOWS (c610adf05ac64bdcfabefd1ba5c53f84)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:979 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:969 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //input[@name='username']]
2023-05-23 12:05:104 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //input[@name='password']]
2023-05-23 12:05:49 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:764 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:66 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:218 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:528 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:641 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:893 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (d3ede551861cf273a67d38193f53d7bc)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:463 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:239 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //input[@name='username']]
2023-05-23 12:05:380 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //input[@name='password']]
2023-05-23 12:05:449 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:202 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:487 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:649 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:998 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:103 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:280 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:347 INFO  ViewSystemUsersPage :70 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: (//i[@class='oxd-icon bi-check oxd-checkbox-input-icon'])[2]]
2023-05-23 12:05:443 INFO  ViewSystemUsersPage :82 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //button[normalize-space()='Delete Selected']]
2023-05-23 12:05:529 INFO  ViewSystemUsersPage :64 - Click on [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //button[normalize-space()='Yes, Delete']]
2023-05-23 12:05:765 INFO  ViewSystemUsersPage :136 - Get text [[ChromeDriver: chrome on WINDOWS (8aa4c69ec1c1f6260c3f265a5b2bba2a)] -> xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]]
2023-05-23 12:05:255 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:117 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //input[@name='username']]
2023-05-23 12:05:243 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //input[@name='password']]
2023-05-23 12:05:306 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:688 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:22 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:168 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:481 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:607 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:844 INFO  AddUserPage :127 - Get text : [[ChromeDriver: chrome on WINDOWS (0270eab716ec73110daf6fff1c2af70d)] -> xpath: //span[normalize-space()='No Records Found']]
2023-05-23 12:05:691 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:492 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (ff99b0427cb867ad6f0a713f9abffdd2)] -> xpath: //input[@name='username']]
2023-05-23 12:05:711 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (ff99b0427cb867ad6f0a713f9abffdd2)] -> xpath: //input[@name='password']]
2023-05-23 12:05:795 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (ff99b0427cb867ad6f0a713f9abffdd2)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:969 INFO  DashboardPage :41 - Get text [[ChromeDriver: chrome on WINDOWS (ff99b0427cb867ad6f0a713f9abffdd2)] -> xpath: //h6[normalize-space()='Dashboard']]
2023-05-23 12:05:628 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:406 INFO  LoginPage :34 - Logo is displayed [[ChromeDriver: chrome on WINDOWS (06ff957c639f6a9c0cef243df4d905ef)] -> xpath: //div[@class='orangehrm-login-logo']//img[@alt='orangehrm-logo']]
2023-05-23 12:05:998 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:870 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: //input[@name='username']]
2023-05-23 12:05:49 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: //input[@name='password']]
2023-05-23 12:05:128 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:477 INFO  DashboardPage :36 - Click on [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: //img[@class='oxd-userdropdown-img']]
2023-05-23 12:05:608 INFO  DashboardPage :30 - Mouse hover on [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: (//a[@class='oxd-userdropdown-link'])[4]]
2023-05-23 12:05:830 INFO  LoginPage :38 - Get text [[ChromeDriver: chrome on WINDOWS (6488907cd79f44563027728ad347e267)] -> xpath: //h5[@class='oxd-text oxd-text--h5 orangehrm-login-title']]
2023-05-23 12:05:424 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:314 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //input[@name='username']]
2023-05-23 12:05:442 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //input[@name='password']]
2023-05-23 12:05:512 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:162 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:434 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:928 INFO  AddUserPage :71 - Click add user : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //button[normalize-space()='Add']]
2023-05-23 12:05:470 INFO  ViewSystemUsersPage :125 - Get text [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //h6[normalize-space()='Add User']]
2023-05-23 12:05:613 INFO  AddUserPage :118 - Set role : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //span[contains(text(),'Admin')]]
2023-05-23 12:05:837 INFO  AddUserPage :111 - Send text : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //input[@placeholder='Type for hints...']]
2023-05-23 12:05:16 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:642 INFO  AddUserPage :65 - Enter user name : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:266 INFO  AddUserPage :95 - Send text : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: (//input[@type='password'])[1]]
2023-05-23 12:05:401 INFO  AddUserPage :89 - Send text : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: (//input[@type='password'])[2]]
2023-05-23 12:05:480 INFO  AddUserPage :77 - Click on save : [[ChromeDriver: chrome on WINDOWS (4280a98ca861622782208bbd9636a0be)] -> xpath: //button[@class='oxd-button oxd-button--medium oxd-button--secondary orangehrm-left-space']]
2023-05-23 12:05:531 INFO  AddUserPage :122 - Get text : Proxy element for: DefaultElementLocator 'By.xpath: //div[@class='oxd-toast-content oxd-toast-content--success']/p[2]'
2023-05-23 12:05:594 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:496 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //input[@name='username']]
2023-05-23 12:05:631 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //input[@name='password']]
2023-05-23 12:05:585 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:385 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:712 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:919 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
2023-05-23 12:05:249 INFO  AddUserPage :102 - Select status : [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: (//i[@class='oxd-icon bi-caret-down-fill oxd-select-text--arrow'])[2]]
2023-05-23 12:05:345 INFO  ViewSystemUsersPage :94 - Click on [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //button[normalize-space()='Search']]
2023-05-23 12:05:650 INFO  ViewSystemUsersPage :75 - Get text [[ChromeDriver: chrome on WINDOWS (1cb05095c7c96decf95ccf218d59a0eb)] -> xpath: //div[@class='oxd-table-card']/div/div[2]/div]
2023-05-23 12:05:314 INFO  ManageBrowser :28 - Opening browser Chrome 
2023-05-23 12:05:212 INFO  LoginPage :49 - Send text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //input[@name='username']]
2023-05-23 12:05:337 INFO  LoginPage :55 - Send text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //input[@name='password']]
2023-05-23 12:05:413 INFO  LoginPage :44 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //button[normalize-space()='Login']]
2023-05-23 12:05:973 INFO  HomePage :39 - Click on [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: (//span[@class='oxd-text oxd-text--span oxd-main-menu-item--name'])[1]]
2023-05-23 12:05:225 INFO  ViewSystemUsersPage :131 - Get text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: //h5[normalize-space()='System Users']]
2023-05-23 12:05:395 INFO  ViewSystemUsersPage :120 - Send text [[ChromeDriver: chrome on WINDOWS (4014272c74482a459fcd90aaaf3da1f8)] -> xpath: (//input[@class='oxd-input oxd-input--active'])[2]]
